Date,SP,FAMILY,SUBFAMILY,TRIBE,GENUS,SPECIES,COUNT_#,% HOW CONFIDENT WE ARE,NOTES
9/22/2023,CP5,Noctuidae,Noctuinae,,Abagrotis,alternata,1,,
9/22/2023,CP5,Noctuidae,Noctuniae,Noctuini,Abagrotis,alternata,1,,
10/6/2023,CP2,Noctuidae,Noctuinae,,Abagrotis,alternata,1,,
5/7/2023,CP5,Noctuidae,,,Achatia ,distincta,1,,
10/4/2023,NB5,Tortricidae,Tortricinae,,Acleris,celiana,1,,
10/6/2023,CP5,Tortricidae,Tortricinae,,Acleris,celiana,1,,
5/7/2023,CP5,Tortricidae ,,,Acleris,chalybeana,1,,
10/6/2023,CP5,Tortricidae,Tortricinae,,Acleris,forbesana,1,,
8/1/2023,NB5,Tortricidae,Tortricinae,,Acleris,forskaleana,1,,
10/4/2023,NB5,Tortricidae,Tortricinae,,Acleris,fragariana,1,,
9/26/2023,NB5,Tortricidae,Tortricinae,,Acleris,nigrolinea,1,,
10/6/2023,CP4,Tortricidae,Tortricinae,,Acleris,nigrolinea,1,,
10/6/2023,CP5,Tortricidae,Tortricinae,,Acleris,nigrolinea,1,,
9/26/2023,NB5,Tortricidae,Tortricinae,,Acleris,oxycoccana,1,80,
10/4/2023,NB1,Tortricidae,Tortricinae,,Acleris,placidana,1,,
10/4/2023,NB1,Tortricidae,Tortricinae,,Acleris,robinsoniana,1,,
10/6/2023,CP5,Tortricidae,Tortricinae,,Acleris,robinsoniana,1,,
10/6/2023,CP7,Tortricidae,Tortricinae,,Acleris,robinsoniana,1,,
5/7/2023,CP2,Tortricidae,,,Acleris,,2,,
5/7/2023,CP3,Tortricidae,,,Acleris,,2,,
5/7/2023,CP3,Tortricidae,,,Acleris,,2,,
6/14/2023,NB5,Tortricidae,,,Acleris,,2,,
10/5/2023,PS1,Tortricidae,Olethreutinae,,Acleris,,1,,
10/5/2023,PS3,Tortricidae,Olethreutinae,,Acleris,,1,,
10/6/2023,CP3,Tortricidae,Tortricinae,,Acleris,,2,,unknown sp.
10/6/2023,CP4,Tortricidae,Tortricinae,,Acleris,,2,,unknown sp.
10/6/2023,CP5,Tortricidae,Tortricinae,,Acleris,,1,,unknown sp.
5/7/2023,CP5,Tortricidae ,,,Acleris,,1,,
5/9/2023,PS2,Tortricidae ,,,Acleris ,chalybeana,2,,
5/9/2023,PS2,Tortricidae,,,Acleris ,flavivittana,1,,
5/7/2023,CP2,Tortricidae,,,Acleris ,,1,,chalybeana or hastiana
6/21/2023,PS4,Pyralidae,Phycitinae,,Acrobasis,tricolorella,1,,
7/25/2023,NB5,Noctuidae,Acronictinae,,Acronicta,impressa,1,80,Acronicta is difficult
8/2/2023,PS2,Noctuidae,Acronictinae,,Acronicta,impressa,1,,
6/22/2023,CP5,Noctuidae,Acronictinae,,Acronicta,increta,1,,
7/18/2023,NB2,Noctuidae,Acronictinae,,Acronicta,insita,1,,
7/25/2023,NB5,Noctuidae,Acronictinae,,Acronicta,insita,1,,
7/18/2023,NB1,Noctuidae,Acronictinae,,Acronicta,noctivaga,2,,
8/2/2023,PS1,Noctuidae,Acronictinae,,Acronicta,noctivaga,1,,
7/5/2023,NB5,Noctuidae,Acronictinae,,Acronicta,oblinita,1,,
5/26/2023,PS4,Noctuidae,,,Acronicta,,3,,maybe Grey dagger?
6/15/2023,PS2,Noctuidae,,,Acronicta,,1,,
6/20/2023,NB1,Noctuidae,,,Acronicta,,1,,maybe Gray dagger moth
6/15/2023,PS5,Noctuidae ,,,Acronicta,,1,,Dagger Moth Sp
9/26/2023,NB1,Tortricidae,Tortricinae,,Aethes,atomosana,1,80,
9/26/2023,NB1,Tortricidae,Tortricinae,Cochylini,Aethes,atomosana,1,,
7/20/2023,CP4,Pyralidae,Pyralinae,,Aglossa,cuprina,1,,
7/19/2023,PS5,Pyralidae,Pyralinae,,Aglossa,,1,,badly worn
9/22/2023,CP7,Noctuidae,Noctuinae,,Agnorisma,bugrai,1,,
6/20/2023,NB3,Depressariidae,,,Agonopterix,curvilineella,1,,
9/22/2023,CP5,Depressariidae,Depressariinae,,Agonopterix,,1,,
6/29/2023,NB2,Crambidae,Crambinae,,Agriphila,vulgivagellus,1,,
9/14/2023,PS4,Noctuidae,Noctuniae,Noctuini,Agrotis,gladiaria,2,,
9/15/2023,CP7,Noctuidae,Noctuniae,Noctuini,Agrotis,gladiaria,1,,
9/21/2023,PS1,Noctuidae,Noctuinae,,Agrotis,gladiaria,1,,
9/21/2023,PS1,Noctuidae,Noctuniae,Noctuini,Agrotis,gladiaria,2,,
9/21/2023,PS4,Noctuidae,Noctuinae,,Agrotis,gladiaria,1,,
9/21/2023,PS4,Noctuidae,Noctuniae,Noctuini,Agrotis,gladiaria,2,,
9/22/2023,CP2,Noctuidae,Noctuinae,,Agrotis,gladiaria,1,,
9/22/2023,CP2,Noctuidae,Noctuniae,Noctuini,Agrotis,gladiaria,1,,
9/22/2023,CP5,Noctuidae,Noctuinae,,Agrotis,gladiaria,1,,
9/26/2023,NB2,Noctuidae,Noctuinae,,Agrotis,gladiaria,2,,
9/26/2023,NB2,Noctuidae,Noctuniae,Noctuini,Agrotis,gladiaria,2,,
9/26/2023,NB3,Noctuidae,Noctuinae,,Agrotis,gladiaria,1,,
9/26/2023,NB3,Noctuidae,Noctuniae,Noctuini,Agrotis,gladiaria,1,,
9/26/2023,NB5,Noctuidae,Noctuinae,,Agrotis,gladiaria,1,,
9/26/2023,NB5,Noctuidae,Noctuniae,Noctuini,Agrotis,gladiaria,1,,
9/28/2023,CP4,Noctuidae,Noctuinae,,Agrotis,gladiaria,1,,
10/5/2023,PS3,Noctuidae,Noctuinae,,Agrotis,gladiaria,1,,
6/22/2023,CP7,Noctuidae,Noctuinae,,Agrotis,ipsilon,1,,
9/22/2023,CP3,Noctuidae,Noctuinae,,Agrotis,ipsilon,1,,
9/22/2023,CP3,Noctuidae,Noctuniae,Noctuini,Agrotis,ipsilon,1,,
9/26/2023,NB5,Noctuidae,Noctuinae,,Agrotis,ipsilon,1,,
9/26/2023,NB5,Noctuidae,Noctuniae,Noctuini,Agrotis,ipsilon,1,,check size
10/4/2023,NB5,Noctuidae,Noctuinae,,Agrotis,ipsilon,1,,
9/12/2023,NB1,Noctuidae,Noctuniae,Noctuini,Agrotis,venerabilis,7,,
9/12/2023,NB2,Noctuidae,Noctuniae,Noctuini,Agrotis,venerabilis,4,,
9/12/2023,NB5,Noctuidae,Noctuniae,Noctuini,Agrotis,venerabilis,7,,
9/14/2023,PS2,Noctuidae,Noctuniae,Noctuini,Agrotis,venerabilis,10,,
9/14/2023,PS3,Noctuidae,Noctuniae,Noctuini,Agrotis,venerabilis,4,,
9/14/2023,PS4,Noctuidae,Noctuniae,Noctuini,Agrotis,venerabilis,2,,
9/15/2023,CP5,Noctuidae,Noctuniae,Noctuini,Agrotis,venerabilis,2,,
9/15/2023,CP7,Noctuidae,Noctuniae,Noctuini,Agrotis,venerabilis,4,,
9/20/2023,NB2,Noctuidae,Noctuinae,,Agrotis,venerabilis,1,,
9/20/2023,NB2,Noctuidae,Noctuniae,Noctuini,Agrotis,venerabilis,1,,
9/20/2023,NB3,Noctuidae,Noctuinae,,Agrotis,venerabilis,2,,
9/20/2023,NB3,Noctuidae,Noctuniae,Noctuini,Agrotis,venerabilis,2,,
9/20/2023,NB5,Noctuidae,Noctuinae,,Agrotis,venerabilis,1,,
9/20/2023,NB5,Noctuidae,Noctuniae,Noctuini,Agrotis,venerabilis,1,,
9/21/2023,PS1,Noctuidae,Noctuinae,,Agrotis,venerabilis,9,,
9/21/2023,PS1,Noctuidae,Noctuniae,Noctuini,Agrotis,venerabilis,8,,
9/21/2023,PS2,Noctuidae,Noctuinae,,Agrotis,venerabilis,3,,
9/21/2023,PS2,Noctuidae,Noctuniae,Noctuini,Agrotis,venerabilis,3,,
9/21/2023,PS3,Noctuidae,Noctuinae,,Agrotis,venerabilis,5,,
9/21/2023,PS3,Noctuidae,Noctuniae,Noctuini,Agrotis,venerabilis,5,,
9/21/2023,PS4,Noctuidae,Noctuinae,,Agrotis,venerabilis,6,,
9/21/2023,PS4,Noctuidae,Noctuniae,Noctuini,Agrotis,venerabilis,5,,
9/22/2023,CP2,Noctuidae,Noctuinae,,Agrotis,venerabilis,7,,
9/22/2023,CP2,Noctuidae,Noctuniae,Noctuini,Agrotis,venerabilis,7,,
9/22/2023,CP3,Noctuidae,Noctuinae,,Agrotis,venerabilis,4,,
9/22/2023,CP3,Noctuidae,Noctuniae,Noctuini,Agrotis,venerabilis,4,,
9/22/2023,CP4,Noctuidae,Noctuinae,,Agrotis,venerabilis,3,,
9/22/2023,CP4,Noctuidae,Noctuniae,Noctuini,Agrotis,venerabilis,3,,
9/22/2023,CP5,Noctuidae,Noctuinae,,Agrotis,venerabilis,10,,
9/22/2023,CP5,Noctuidae,Noctuniae,Noctuini,Agrotis,venerabilis,10,,
9/22/2023,CP7,Noctuidae,Noctuinae,,Agrotis,venerabilis,11,,
9/22/2023,CP7,Noctuidae,Noctuniae,Noctuini,Agrotis,venerabilis,11,,
9/26/2023,NB1,Noctuidae,Noctuinae,,Agrotis,venerabilis,9,,
9/26/2023,NB1,Noctuidae,Noctuniae,Noctuini,Agrotis,venerabilis,9,,
9/26/2023,NB2,Noctuidae,Noctuinae,,Agrotis,venerabilis,8,,
9/26/2023,NB2,Noctuidae,Noctuniae,Noctuini,Agrotis,venerabilis,8,,
9/26/2023,NB3,Noctuidae,Noctuinae,,Agrotis,venerabilis,2,,
9/26/2023,NB3,Noctuidae,Noctuniae,Noctuini,Agrotis,venerabilis,2,,
9/26/2023,NB5,Noctuidae,Noctuinae,,Agrotis,venerabilis,4,,
9/26/2023,NB5,Noctuidae,Noctuniae,Noctuini,Agrotis,venerabilis,4,,1 specimen very worn
9/27/2023,PS1,Noctuidae,Noctuinae,,Agrotis,venerabilis,5,,
9/27/2023,PS3,Noctuidae,Noctuinae,,Agrotis,venerabilis,1,,
10/4/2023,NB1,Noctuidae,Noctuinae,,Agrotis,venerabilis,6,,
10/4/2023,NB2,Noctuidae,Noctuinae,,Agrotis,venerabilis,1,,
10/4/2023,NB3,Noctuidae,Noctuinae,,Agrotis,venerabilis,3,,
10/5/2023,PS2,Noctuidae,Noctuinae,,Agrotis,venerabilis,3,,
10/6/2023,CP5,Noctuidae,Noctuinae,,Agrotis,venerabilis,2,,
10/6/2023,CP7,Noctuidae,Noctuinae,,Agrotis,venerabilis,2,,badly worn
6/14/2023,NB2,Noctuidae,,,Agrotis,volubilis,2,,
6/14/2023,NB5,Noctuidae,,,Agrotis,volubilis,1,,
6/21/2023,PS5,Noctuidae,Noctuinae,,Agrotis,volubilis,4,,
6/22/2023,CP2,Noctuidae,Noctuinae,,Agrotis,volubilis,2,,
5/25/2023,CP7,Noctuidae ,,,Agrotis,volubilis,1,,
5/26/2023,PS2,Noctuidae ,,,Agrotis,volubilis,2,,
6/21/2023,PS1,Noctuidae ,,,Agrotis,volubilis,1,,
5/24/2023,NB3,Noctuidae,Noctuinae,,Agrotis,,2,,
6/2/2023,NB2,Noctuidae,,,Agrotis,,4,,
6/3/2023,PS3,Noctuidae,,,Agrotis,,,,HG: Xylena cineritia
6/4/2023,CP2,Noctuidae,,,Agrotis,,8,,
6/4/2023,CP5,Noctuidae,,,Agrotis,,13,80,same brown suggested by fb ppl
6/4/2023,CP6,Noctuidae,,,Agrotis,,19,,
6/4/2023,CP7,Noctuidae,,,Agrotis,,3,75,Between Venerable and Voluble Dart
6/14/2023,NB1,Noctuidae,,,Agrotis,,2,,
6/14/2023,NB3,Noctuidae,,,Agrotis,,2,,
6/20/2023,NB5,Noctuidae,,,Agrotis,,1,,
9/12/2023,NB3,Noctuidae,Noctuniae,Noctuini,Agrotis,,3,,gladiaria? Scales badly worn
9/12/2023,NB3,Noctuidae,Noctuniae,Noctuini,Agrotis,,3,,venerabilis? Scales badly worn
9/12/2023,NB5,Noctuidae,Noctuniae,Noctuini,Agrotis,,3,,gladiaria? Scales badly worn
9/14/2023,PS2,Noctuidae,Noctuniae,Noctuini,Agrotis,,2,,gladiaria?
9/14/2023,PS4,Noctuidae,Noctuniae,Noctuini,Agrotis,,6,,venerabilis or gladiaria? Scales very worn
9/15/2023,CP5,Noctuidae,Noctuniae,Noctuini,Agrotis,,2,,venerabilis or gladiaria? Scales very worn
6/2/2023,NB1,Noctuidae ,,,Agrotis,,5,,
6/2/2023,NB2,Noctuidae ,,,Agrotis,,13,,
6/3/2023,PS5,Noctuidae ,,,Agrotis,,1,80,suggested by FB people
6/15/2023,PS3,Noctuidae ,,,Agrotis,,2,,
6/2/2023,NB3,Noctuidae,,,Agrotis ,,4,,
7/18/2023,NB3,Erebidae,Erebinae,,Amolita,fessa,1,,
6/16/2023,CP5,Sphingidae,,,Amorpha,juglandis,1,,Walnut Sphinx
6/21/2023,PS3,Sphingidae,,,Amorpha,juglandis,1,,
8/16/2023,NB1,Noctuidae,Noctuniae,,Amphipoea,americana,1,,
8/16/2023,NB5,Noctuidae,Noctuniae,,Amphipoea,americana,1,,
8/17/2023,PS1,Noctuidae,Noctuniae,,Amphipoea,americana,1,,
8/17/2023,PS3,Noctuidae,Noctuniae,,Amphipoea,americana,1,,
9/22/2023,CP2,Noctuidae,Amphipyrinae,,Amphipyra,pyramidoides,1,,
9/22/2023,CP4,Noctuidae,Amphipyrinae,,Amphipyra,pyramidoides,1,,
9/22/2023,CP4,Noctuidae,Amphipyrinae,,Amphipyra,pyramidoides,1,,
9/22/2023,CP5,Noctuidae,Amphipyrinae,,Amphipyra,pyramidoides,1,,
9/22/2023,CP5,Noctuidae,Amphipyrinae,,Amphipyra,pyramidoides,1,,
10/6/2023,CP2,Noctuidae,Amphipyrinae,,Amphipyra,pyramidoides,1,,
10/6/2023,CP5,Noctuidae,Amphipyrinae,,Amphipyra,pyramidoides,1,,
6/20/2023,NB3,Noctuidae,,,Amphipyra,tragopoginis,1,,
10/5/2023,PS2,Gelechiidae,Anacampsinae,,Anacampsis,niveopulvella,1,,
6/29/2023,NB5,Crambidae,Pyraustinae,,Anageshna,primordialis,1,,
10/6/2023,CP3,Crambidae,Pyraustinae,,Anageshna,primordialis,1,,
10/6/2023,CP4,Noctuidae,Plusiinae,,Anagrapha ,falcifera,1,,
7/20/2023,CP3,Geometridae,Ennominae,,Anavitrinella,pampinaria,1,,
8/17/2023,PS1,Noctuidae,Noctuniae,Noctuini,Anicla,forbesi,1,,
9/12/2023,NB1,Noctuidae,Noctuniae,Noctuini,Anicla,,3,,illapsa or forbesi
9/12/2023,NB2,Noctuidae,Noctuniae,Noctuini,Anicla,,2,,illapsa or forbesi; HW not visible
6/15/2023,PS2,Geometridae,,,Antepione,thisoaria,1,,
6/29/2023,NB1,Noctuidae,Noctuinae,,Anterastria,teratophora,1,,
6/16/2023,CP7,Noctuidae,,,Anterastria,,1,,
6/14/2023,NB2,Saturniidae,,,Antheraea,polyphemus,1,,
6/21/2023,PS5,Saturniidae,Saturniinae,,Antheraea,polyphemus,1,,
6/3/2023,PS3,Saturniidae,,,Antheraea ,polyphemus,1,,
7/19/2023,PS2,Noctuidae,Noctuinae,,Apamea,amputatrix,1,,
6/22/2023,CP5,Noctuidae,Noctuinae,,Apamea,cariosa,1,80,definitely Apamea sp.
7/20/2023,CP4,Noctuidae,Noctuinae,,Apamea,devastator,1,,
6/21/2023,PS3,Noctuidae,,,Apamea,dubitans,1,50,
6/21/2023,PS4,Noctuidae,Noctuinae,,Apamea,dubitans,1,80,
7/7/2023,CP4,Noctuidae,Noctuinae,,Apamea,lignicolora,1,,
7/19/2023,PS4,Noctuidae,Noctuinae,,Apamea,lignicolora,1,,
7/19/2023,PS5,Noctuidae,Noctuinae,,Apamea,lignicolora,1,,
6/14/2023,NB2,Noctuidae,,,Apamea,unanimis,1,,
5/7/2023,CP2,Noctuidae,,,Apamea,,2,,small clouded brindle?
5/9/2023,PS1,Noctuidae,,,Apamea,,2,,
6/16/2023,CP3,Noctuidae,,,Apamea,,1,,
6/21/2023,PS3,Noctuidae,,,Apamea,,4,50,"others with white patches noted as ""Apamea x4"""
6/22/2023,CP4,Noctuidae,Noctuinae,,Apamea,,1,80,Possibly alia but not certain
7/7/2023,CP4,Noctuidae,Noctuinae,,Apamea,,1,,badly worn
7/25/2023,NB5,Noctuidae,Noctuinae,,Apamea,,1,,no close up and partially covered
5/7/2023,CP6,Noctuidae ,,,Apamea,,1,,
5/7/2023,CP7,Noctuidae ,,,Apamea,,1,,
5/9/2023,PS4,Noctuidae ,,,Apamea,,1,,
5/9/2023,PS5,Noctuidae ,,,Apamea,,4,,
6/14/2023,NB1,Noctuidae,,,Apamea ,unanimis,1,,small clouded brindle
5/7/2023,CP3,Noctuidae,,,Apamea ,,3,,needs checking
5/7/2023,CP5,Noctuidae,,,Apamea ,,2,,
6/30/2023,PS5,Erebidae,Arctiinae,,Apantesis,nais,1,,
10/6/2023,CP5,Erebidae,Arctiinae,,Apantesis,nais,1,,
6/4/2023,CP4,Erebidae,Artiinae,,Apantesis,phalerata,12,80,
6/15/2023,PS3,Erebidae,Arctiinae,,Apantesis,phalerata,1,,
6/21/2023,PS3,Erebidae,,,Apantesis,phalerata,2,,
6/22/2023,CP4,Erebidae,Arctiinae,,Apantesis,phalerata,1,,
6/29/2023,NB3,Erebidae,Arctiinae,,Apantesis,phalerata,1,,
7/25/2023,NB5,Erebidae,Arctiinae,,Apantesis,phalerata,1,,
6/15/2023,PS1,Erebidae,,,Apantesis,virguncula,2,,little virgin moth
6/16/2023,CP4,Erebidae,,,Apantesis,virguncula,8,,
6/16/2023,CP6,Erebidae,,,Apantesis,virguncula,11,,
6/21/2023,PS3,Erebidae,,,Apantesis,virguncula,3,,
6/2/2023,NB1,Erebidae,Arctiinae,,Apantesis,,4,,
6/2/2023,NB2,Erebidae,Arctiinae,,Apantesis,,3,,
6/2/2023,NB3,Erebidae,,,Apantesis,,8,,
6/3/2023,PS1,Erebidae,,,Apantesis,,14,,
6/3/2023,PS2,Erebidae,,,Apantesis,,13,,
8/1/2023,NB5,Erebidae,Arctiinae,Arctiini,Apantesis,,1,,phalerata or nais; collar and hindwing not visible
8/2/2023,PS1,Erebidae,Arctiinae,Arctiini,Apantesis,,2,,phalerata or nais; collar and hindwing not visible
8/2/2023,PS2,Erebidae,Arctiinae,Arctiini,Apantesis,,1,,phalerata or nais; collar and hindwing not visible
8/16/2023,NB1,Erebidae,Arctiinae,Arctiini,Apantesis,,1,,phalerata or nais; collar and hindwing not visible
8/16/2023,NB5,Erebidae,Arctiinae,Arctiini,Apantesis,,3,,phalerata or nais; collar and hindwing not visible
8/17/2023,PS1,Erebidae,Arctiinae,Arctiini,Apantesis,,1,,phalerata or nais; collar and hindwing not visible
8/17/2023,PS3,Erebidae,Arctiinae,Arctiini,Apantesis,,2,,phalerata or nais; collar and hindwing not visible
9/14/2023,PS4,Erebidae,Arctiinae,Arctiini,Apantesis,,1,,phalerata or nais; collar and hindwing not visible
6/3/2023,PS3,Erebidae,,,Apantesis ,phalerata,6,,
6/3/2023,PS4,Erebidae,,,Apantesis ,phalerata,5,,
6/4/2023,CP3,Erebidae,,,Apantesis ,phalerata,2,,
6/14/2023,NB1,Erebidae,,,Apantesis ,phalerata,1,,tiger
6/14/2023,NB3,Erebidae,,,Apantesis ,phalerata,1,,tiger
6/15/2023,PS1,Erebidae,,,Apantesis ,phalerata,1,,harnessed tiger moth
6/20/2023,NB1,Erebidae,,,Apantesis ,phalerata,1,,
6/15/2023,PS2,Erebidae,,,Apantesis ,virguncula,3,,
6/3/2023,PS5,Erebidae,,,Apantesis ,,17,,tiger moths
9/22/2023,CP2,Geometridae,Ennominae,,Apodrepanulatrix,liberaria,1,,
7/7/2023,CP2,Tortricidae,Tortricinae,,Archips,cerasivorana,2,,
7/7/2023,CP7,Tortricidae,Tortricinae,,Archips,cerasivorana,1,,
7/18/2023,NB3,Tortricidae,Tortricinae,,Archips,cerasivorana,1,,
7/19/2023,PS5,Tortricidae,Tortricinae,,Archips,cerasivorana,2,,
7/20/2023,CP3,Tortricidae,Tortricinae,,Archips,cerasivorana,1,,
7/20/2023,CP7,Tortricidae,Tortricinae,,Archips,cerasivorana,3,,
7/25/2023,NB3,Tortricidae,Tortricinae,,Archips,cerasivorana,3,,
6/21/2023,PS1,Tortricidae,,,Archips,strianus,4,,
6/21/2023,PS5,Tortricidae,Tortricinae,,Archips,strianus,7,,
6/22/2023,CP3,Tortricidae,Tortricinae,,Archips,strianus,1,,
6/22/2023,CP7,Tortricidae,Tortricinae,,Archips,strianus,1,,
6/21/2023,PS4,Tortricidae,Tortricinae,,Archips ,strianus,4,,
6/21/2023,PS2,Tortricidae ,,,Archips ,strianus,1,,
8/1/2023,NB3,Erebidae,Arctiinae,Arctiini,Arctia,caja,1,,
6/2/2023,NB1,Erebidae,,,Argyrostrotis ,anilis,1,,
6/4/2023,CP5,Erebidae,,,Argyrostrotis ,anilis,1,,Short-lined chocolate
6/14/2023,NB1,Erebidae,,,Argyrostrotis ,anilis,1,,short lined chocolate
6/15/2023,PS2,Erebidae,,,Argyrostrotis ,anilis,3,,
6/15/2023,PS3,Erebidae,,,Argyrostrotis ,anilis,1,,
6/20/2023,NB1,Erebidae,,,Argyrostrotis ,anilis,1,,
6/20/2023,NB5,Erebidae,,,Argyrostrotis ,anilis,1,,Two-lined chocolate mothj
6/21/2023,PS2,Erebidae,,,Argyrostrotis ,anilis,1,,
6/22/2023,CP7,Erebidae,Erebinae,,Argyrostrotis ,anilis,1,,
6/29/2023,NB2,Erebidae,Erebinae,,Argyrostrotis ,anilis,1,,
7/5/2023,NB5,Erebidae,Erebinae,,Argyrostrotis ,anilis,2,,
6/14/2023,NB5,Erebidae,,,Argyrostrotis ,anilis ,1,,
6/22/2023,CP2,Erebidae,Erebinae,,Argyrostrotis ,quadrifilaris,1,,
9/20/2023,NB1,Gelechiidae,Anomologinae,,Aristotelia,roseosuffusella,1,,
9/26/2023,NB3,Gelechiidae,Anomologinae,,Aristotelia,roseosuffusella,1,,
9/22/2023,CP2,Noctuidae,Plusiinae,,Autographa,precationis,1,,
9/27/2023,PS2,Noctuidae,Plusiinae,,Autographa,precationis,1,,
10/6/2023,CP2,Noctuidae,Plusiinae,,Autographa,precationis,2,,
10/6/2023,CP5,Noctuidae,Plusiinae,,Autographa,precationis,1,,
6/14/2023,NB2,Saturniidae,,,Automeris,io,1,,
6/16/2023,CP5,Saturniidae,,,Automeris,io,2,,Io Moth
6/16/2023,CP7,Saturniidae,,,Automeris,io,1,,Io moth
6/4/2023,CP3,Saturniidae ,,,Automeris,io,2,,Io Moth
6/4/2023,CP5,Saturniidae ,,,Automeris,io,2,,Io Moth
6/4/2023,CP7,Saturniidae ,,,Automeris,io,1,80,Io Moth
6/4/2023,CP6,Saturniidae ,,,Automeris,,2,,
6/16/2023,CP2,Saturniidae,,,Automeris ,io,1,,
6/14/2023,NB5,Noctuidae,,,Balsa,tristrigella,1,,
6/15/2023,PS1,Geometridae,,,Biston,betularia,1,,peppered moth
6/20/2023,NB3,Geometridae,,,Biston,betularia,1,,
6/22/2023,CP3,Geometridae,Ennominae,,Biston,betularia,1,,
6/30/2023,PS5,Geometridae,Ennominae,,Biston,betularia,1,,
7/19/2023,PS2,Geometridae,Ennominae,,Biston,betularia,1,,
6/2/2023,NB2,Geometridae ,,,Biston,betularia,1,,
9/22/2023,CP5,Blastobasidae,Blastobasinae,,Blastobasis,glandulella,1,80,badly worn
6/21/2023,PS2,Erebidae,,,Bleptina,caradrinalis,1,,
6/22/2023,CP2,Erebidae,Hermeniinae,,Bleptina,caradrinalis,1,,
6/29/2023,NB3,Erebidae,Hermeniinae,,Bleptina,caradrinalis,1,,
7/5/2023,NB2,Erebidae,Hermeniinae,,Bleptina,caradrinalis,5,,
7/6/2023,PS1,Erebidae,Hermeniinae,,Bleptina,caradrinalis,1,,
7/6/2023,PS2,Erebidae,Hermeniinae,,Bleptina,caradrinalis,1,,
7/7/2023,CP2,Erebidae,Hermeniinae,,Bleptina,caradrinalis,5,,
7/7/2023,CP7,Erebidae,Hermeniinae,,Bleptina,caradrinalis,1,,
7/18/2023,NB1,Erebidae,Hermeniinae,,Bleptina,caradrinalis,1,,
7/18/2023,NB2,Erebidae,Hermeniinae,,Bleptina,caradrinalis,1,,
7/25/2023,NB2,Erebidae,Hermeniinae,,Bleptina,caradrinalis,2,,
7/25/2023,NB3,Erebidae,Hermeniinae,,Bleptina,caradrinalis,1,,
6/14/2023,NB2,Geometridae,,,Cabera,erythemaria,1,,
6/21/2023,PS5,Geometridae,Ennominae,,Cabera,variolaria,1,80,no close up photo
6/29/2023,NB3,Geometridae,Ennominae,,Cabera,variolaria,1,80,definitely Ennominae
6/14/2023,NB5,Geometridae,,,Cabera ,erythemaria,1,,
6/21/2023,PS4,Geometridae,Ennominae,,Cabera ,erythemaria,1,80,
6/29/2023,NB5,Geometridae,Ennominae,,Cabera ,variolaria,2,80,
7/18/2023,NB1,Erebidae,Erebinae,,Caenurgina,crassiuscula,1,,
7/18/2023,NB2,Erebidae,Erebinae,,Caenurgina,crassiuscula,1,,
7/18/2023,NB3,Erebidae,Erebinae,,Caenurgina,crassiuscula,1,,
7/18/2023,NB5,Erebidae,Erebinae,,Caenurgina,crassiuscula,7,,
7/19/2023,PS2,Erebidae,Erebinae,,Caenurgina,crassiuscula,2,,
7/19/2023,PS4,Erebidae,Erebinae,,Caenurgina,crassiuscula,1,,
7/19/2023,PS5,Erebidae,Erebinae,,Caenurgina,crassiuscula,3,,
7/20/2023,CP3,Erebidae,Erebinae,,Caenurgina,crassiuscula,1,,
7/20/2023,CP4,Erebidae,Erebinae,,Caenurgina,crassiuscula,3,,
7/20/2023,CP6,Erebidae,Erebinae,,Caenurgina,crassiuscula,1,,
7/20/2023,CP7,Erebidae,Erebinae,,Caenurgina,crassiuscula,1,,
7/25/2023,NB5,Erebidae,Erebinae,,Caenurgina,crassiuscula,3,,
7/27/2023,CP2,Erebidae,Erebinae,,Caenurgina,crassiuscula,1,,scales quite worn but AM and PM bands appear to converge at inner margin
8/2/2023,PS2,Erebidae,Erebinae,,Caenurgina,crassiuscula,2,,
8/2/2023,PS4,Erebidae,Erebinae,,Caenurgina,crassiuscula,1,,
7/7/2023,CP2,Erebidae,Erebinae,,Caenurgina,erechtea,1,,
7/18/2023,NB5,Erebidae,Erebinae,,Caenurgina,erechtea,5,,
7/19/2023,PS2,Erebidae,Erebinae,,Caenurgina,erechtea,3,,
7/19/2023,PS5,Erebidae,Erebinae,,Caenurgina,erechtea,1,,
7/20/2023,CP3,Erebidae,Erebinae,,Caenurgina,erechtea,2,,
7/20/2023,CP4,Erebidae,Erebinae,,Caenurgina,erechtea,2,,
7/20/2023,CP6,Erebidae,Erebinae,,Caenurgina,erechtea,3,,
7/20/2023,CP7,Erebidae,Erebinae,,Caenurgina,erechtea,9,,
7/25/2023,NB3,Erebidae,Erebinae,,Caenurgina,erechtea,1,,
7/25/2023,NB5,Erebidae,Erebinae,,Caenurgina,erechtea,6,,
7/26/2023,PS1,Erebidae,Erebinae,,Caenurgina,erechtea,4,,
7/26/2023,PS2,Erebidae,Erebinae,,Caenurgina,erechtea,6,,Is 1 a clover looper?
7/26/2023,PS3,Erebidae,Erebinae,,Caenurgina,erechtea,5,,Are 2 clover loopers?
7/26/2023,PS5,Erebidae,Erebinae,,Caenurgina,erechtea,3,,
7/27/2023,CP2,Erebidae,Erebinae,,Caenurgina,erechtea,2,,scales very worn on 1 specimen
8/1/2023,NB1,Erebidae,Erebinae,,Caenurgina,erechtea,2,,scales very worn on 1 specimen
8/1/2023,NB2,Erebidae,Erebinae,,Caenurgina,erechtea,1,,
